Nov. 5, 2014	1350209 
Nov. 6, 2014	2151453 
Nov. 7, 2014	19022462 
Nov. 8, 2014	37315453 
Nov. 9, 2014	49661813 
Nov. 10, 2014	54936670 
Nov. 11, 2014	61837040 
Nov. 12, 2014	65253194 
Nov. 13, 2014	68619855 
Nov. 14, 2014	76922504 
Nov. 15, 2014	89433479 
Nov. 16, 2014	96927481 
Nov. 17, 2014	99091009 
Nov. 18, 2014	101757321 
Nov. 19, 2014	103780264 
Nov. 20, 2014	105592067 
Nov. 21, 2014	109812474 
Nov. 22, 2014	116617794 
Nov. 23, 2014	120933234 
Nov. 24, 2014	122660050 
Nov. 25, 2014	125080272 
Nov. 26, 2014	128252404 
Nov. 27, 2014	131292477 
Nov. 28, 2014	137897051 
Nov. 29, 2014	144008590 
Nov. 30, 2014	147035482 
Dec. 1, 2014	147883147 
Dec. 2, 2014	148929713 
Dec. 3, 2014	149780549 
Dec. 4, 2014	150656962 
Dec. 5, 2014	152792226 
Dec. 6, 2014	156373436 
Dec. 7, 2014	158445319 
Dec. 8, 2014	159095554 
Dec. 9, 2014	159920901 
Dec. 10, 2014	160605161 
Dec. 11, 2014	161299576 
Dec. 12, 2014	162799615 
Dec. 13, 2014	165240049 
Dec. 14, 2014	166752480 
Dec. 15, 2014	167275624 
Dec. 16, 2014	167932412 
Dec. 17, 2014	168373167 
Dec. 18, 2014	168833242 
Dec. 19, 2014	169553819 
Dec. 20, 2014	170624626 
Dec. 21, 2014	171535531 
Dec. 22, 2014	172196263 
Dec. 23, 2014	172959513 
Dec. 24, 2014	173390457 
Dec. 25, 2014	174384559 
Dec. 26, 2014	175448585 
Dec. 27, 2014	176528827 
Dec. 28, 2014	177387217 
Dec. 29, 2014	178080502 
Dec. 30, 2014	178808130 
Dec. 31, 2014	179387895 
Jan. 1, 2015	180342023 
Jan. 2, 2015	181294038 
Jan. 3, 2015	182230397 
Jan. 4, 2015	182802094 
Jan. 5, 2015	183028010 
Jan. 6, 2015	183257986 
Jan. 7, 2015	183463763 
Jan. 8, 2015	183648849 
Jan. 9, 2015	183980939 
Jan. 10, 2015	184507459 
Jan. 11, 2015	184809001 
Jan. 12, 2015	184903741 
Jan. 13, 2015	185027422 
Jan. 14, 2015	185136958 
Jan. 15, 2015	185228526 
Jan. 16, 2015	185367616 
Jan. 17, 2015	185618684 
Jan. 18, 2015	185773864 
Jan. 19, 2015	185881828 
Jan. 20, 2015	185927916 
Jan. 21, 2015	185968174 
Jan. 22, 2015	186015432 
Jan. 23, 2015	186101461 
Jan. 24, 2015	186258056 
Jan. 25, 2015	186350542 
Jan. 26, 2015	186376357 
Jan. 27, 2015	186409262 
Jan. 28, 2015	186437358 
Jan. 29, 2015	186465500 
Jan. 30, 2015	186521025 
Jan. 31, 2015	186623418 
Feb. 1, 2015	186657114 
Feb. 2, 2015	186675041 
Feb. 3, 2015	186696220 
Feb. 4, 2015	186713721 
Feb. 5, 2015	186733149 
Feb. 6, 2015	186775380 
Feb. 7, 2015	186849759 
Feb. 8, 2015	186894702 
Feb. 9, 2015	186910738 
Feb. 10, 2015	186927535 
Feb. 11, 2015	186943910 
Feb. 12, 2015	186959681 
Feb. 13, 2015	187013441 
Feb. 14, 2015	187122249 
Feb. 15, 2015	187194554 
Feb. 16, 2015	187233228 
Feb. 17, 2015	187255480 
Feb. 18, 2015	187274414 
Feb. 19, 2015	187295972 
Feb. 20, 2015	187346425 
Feb. 21, 2015	187508068 
Feb. 22, 2015	187557086 
Feb. 23, 2015	187577644 
Feb. 24, 2015	187600002 
