Nov. 22, 2013	66498
Nov. 23, 2013	159196
Nov. 24, 2013	243390
Nov. 25, 2013	291115
Nov. 26, 2013	342839
Nov. 27, 2013	15504088
Nov. 28, 2013	26541900
Nov. 29, 2013	53382136
Nov. 30, 2013	78725318
Dec. 1, 2013	93933226
Dec. 2, 2013	96437874
Dec. 3, 2013	98938411
Dec. 4, 2013	100770260
Dec. 5, 2013	102637436
Dec. 6, 2013	109361256
Dec. 7, 2013	124424493
Dec. 8, 2013	134253666
Dec. 9, 2013	136304818
Dec. 10, 2013	138768437
Dec. 11, 2013	140488559
Dec. 12, 2013	142204073
Dec. 13, 2013	147301284
Dec. 14, 2013	157446099
Dec. 15, 2013	164772211
Dec. 16, 2013	166370951
Dec. 17, 2013	168403281
Dec. 18, 2013	170193888
Dec. 19, 2013	172392010
Dec. 20, 2013	177496302
Dec. 21, 2013	185201855
Dec. 22, 2013	192034117
Dec. 23, 2013	199276806
Dec. 24, 2013	204058551
Dec. 25, 2013	210412773
Dec. 26, 2013	219521476
Dec. 27, 2013	229689382
Dec. 28, 2013	239695910
Dec. 29, 2013	248117795
Dec. 30, 2013	256016197
Dec. 31, 2013	263092648
Jan. 1, 2014	271811587
Jan. 2, 2014	277116204
Jan. 3, 2014	283868258
Jan. 4, 2014	291905733
Jan. 5, 2014	296691729
Jan. 6, 2014	298420339
Jan. 7, 2014	300321753
Jan. 8, 2014	301501543
Jan. 9, 2014	302590988
Jan. 10, 2014	305707287
Jan. 11, 2014	312843634
Jan. 12, 2014	317319106
Jan. 13, 2014	318080546
Jan. 14, 2014	319056905
Jan. 15, 2014	319808258
Jan. 16, 2014	320631361
Jan. 17, 2014	323146637
Jan. 18, 2014	328428836
Jan. 19, 2014	332403215
Jan. 20, 2014	336699913
Jan. 21, 2014	337450104
Jan. 22, 2014	338125385
Jan. 23, 2014	338780205
Jan. 24, 2014	340822228
Jan. 25, 2014	345045033
Jan. 26, 2014	347899011
Jan. 27, 2014	348556513
Jan. 28, 2014	349458295
Jan. 29, 2014	350053022
Jan. 30, 2014	350702329
Jan. 31, 2014	352947287
Feb. 1, 2014	357516392
Feb. 2, 2014	359635842
Feb. 3, 2014	360122304
Feb. 4, 2014	360652004
Feb. 5, 2014	361228411
Feb. 6, 2014	361764626
Feb. 7, 2014	363153465
Feb. 8, 2014	366480124
Feb. 9, 2014	368637437
Feb. 10, 2014	369080767
Feb. 11, 2014	369484152
Feb. 12, 2014	369792787
Feb. 13, 2014	370191214
Feb. 14, 2014	371898426
Feb. 15, 2014	374318216
Feb. 16, 2014	376417794
Feb. 17, 2014	378248347
Feb. 18, 2014	378795613
Feb. 19, 2014	379250586
Feb. 20, 2014	379704335
Feb. 21, 2014	380727773
Feb. 22, 2014	382758785
Feb. 23, 2014	384108132
Feb. 24, 2014	384335209
Feb. 25, 2014	384605905
Feb. 26, 2014	384852424
Feb. 27, 2014	385125143
Feb. 28, 2014	385843169
Mar. 1, 2014	387632118
Mar. 2, 2014	388756783
Mar. 3, 2014	389095081
Mar. 4, 2014	389482313
Mar. 5, 2014	389748225
Mar. 6, 2014	390040114
Mar. 7, 2014	390673235
Mar. 8, 2014	392063223
Mar. 9, 2014	392994668
Mar. 10, 2014	393272301
Mar. 11, 2014	393614508
Mar. 12, 2014	393925776
Mar. 13, 2014	394238850
Mar. 14, 2014	394761394
Mar. 15, 2014	395698639
Mar. 16, 2014	396386593
Mar. 17, 2014	396581728
Mar. 18, 2014	396755786
Mar. 19, 2014	396895073
Mar. 20, 2014	397009261
Mar. 21, 2014	397175551
Mar. 22, 2014	397508050
Mar. 23, 2014	397744862
Mar. 24, 2014	397815938
Mar. 25, 2014	397904633
Mar. 26, 2014	397979972
Mar. 27, 2014	398053875
Mar. 28, 2014	398132914
Mar. 29, 2014	398289355
Mar. 30, 2014	398391611
Mar. 31, 2014	398426656
Apr. 1, 2014	398465119
Apr. 2, 2014	398500962
Apr. 3, 2014	398539013
Apr. 4, 2014	398651486
Apr. 5, 2014	398846049
Apr. 6, 2014	398938890
Apr. 7, 2014	398965500
Apr. 8, 2014	399001514
Apr. 9, 2014	399030622
Apr. 10, 2014	399060242
Apr. 11, 2014	399157272
Apr. 12, 2014	399343658
Apr. 13, 2014	399445248
Apr. 14, 2014	399481693
Apr. 15, 2014	399529935
Apr. 16, 2014	399571604
Apr. 17, 2014	399619073
Apr. 18, 2014	399715393
Apr. 19, 2014	399824159
Apr. 20, 2014	399877967
Apr. 21, 2014	399907380
Apr. 22, 2014	399935327
Apr. 23, 2014	399960215
Apr. 24, 2014	399985439
Apr. 25, 2014	400028181
Apr. 26, 2014	400113811
Apr. 27, 2014	400175401
Apr. 28, 2014	400187565
Apr. 29, 2014	400201943
Apr. 30, 2014	400214993
