Jul. 18, 2008	67165092 
Jul. 19, 2008	114815332 
Jul. 20, 2008	158411483 
Jul. 21, 2008	182904796 
Jul. 22, 2008	203773518 
Jul. 23, 2008	222150806 
Jul. 24, 2008	238615211 
Jul. 25, 2008	261847503 
Jul. 26, 2008	290119997 
Jul. 27, 2008	313781677 
Jul. 28, 2008	324299793 
Jul. 29, 2008	333929159 
Jul. 30, 2008	342684300 
Jul. 31, 2008	351086846 
Aug. 1, 2008	363795881 
Aug. 2, 2008	380987031 
Aug. 3, 2008	393751065 
Aug. 4, 2008	400038494 
Aug. 5, 2008	405699734 
Aug. 6, 2008	410777101 
Aug. 7, 2008	415511467 
Aug. 8, 2008	423088829 
Aug. 9, 2008	433591072 
Aug. 10, 2008	441628497 
Aug. 11, 2008	445370695 
Aug. 12, 2008	448886084 
Aug. 13, 2008	451888386 
Aug. 14, 2008	454702857 
Aug. 15, 2008	459640812 
Aug. 16, 2008	466349645 
Aug. 17, 2008	471082150 
Aug. 18, 2008	473194356 
Aug. 19, 2008	475342688 
Aug. 20, 2008	477148000 
Aug. 21, 2008	478874461 
Aug. 22, 2008	481865527 
Aug. 23, 2008	486339697 
Aug. 24, 2008	489416885 
Aug. 25, 2008	490600141 
Aug. 26, 2008	491702478 
Aug. 27, 2008	492688931 
Aug. 28, 2008	493671047 
Aug. 29, 2008	495812401 
Aug. 30, 2008	499058870 
Aug. 31, 2008	502293926 
Sep. 1, 2008	504798337 
Sep. 2, 2008	505417800 
Sep. 3, 2008	505954123 
Sep. 4, 2008	506482539 
Sep. 5, 2008	507947315 
Sep. 6, 2008	510683335 
Sep. 7, 2008	511997658 
Sep. 8, 2008	512374922 
Sep. 9, 2008	512829031 
Sep. 10, 2008	513238453 
Sep. 11, 2008	513664611 
Sep. 12, 2008	514780719 
Sep. 13, 2008	516732450 
Sep. 14, 2008	517792764 
Sep. 15, 2008	518070111 
Sep. 16, 2008	518376320 
Sep. 17, 2008	518668741 
Sep. 18, 2008	518974853 
Sep. 19, 2008	519777880 
Sep. 20, 2008	521169518 
Sep. 21, 2008	521890027 
Sep. 22, 2008	522106180 
Sep. 23, 2008	522341786 
Sep. 24, 2008	522573036 
Sep. 25, 2008	522810263 
Sep. 26, 2008	523237138 
Sep. 27, 2008	524058474 
Sep. 28, 2008	524474684 
Sep. 29, 2008	524599547 
Sep. 30, 2008	524740642 
Oct. 1, 2008	524874072 
Oct. 2, 2008	525003174 
Oct. 3, 2008	525234268 
Oct. 4, 2008	525625565 
Oct. 5, 2008	525831387 
Oct. 6, 2008	525904670 
Oct. 7, 2008	525983815 
Oct. 8, 2008	526068474 
Oct. 9, 2008	526162586 
Oct. 10, 2008	526314081 
Oct. 11, 2008	526549462 
Oct. 12, 2008	526690914 
Oct. 13, 2008	526783113 
Oct. 14, 2008	526831522 
Oct. 15, 2008	526880947 
Oct. 16, 2008	526944204 
Oct. 17, 2008	527074478 
Oct. 18, 2008	527259976 
Oct. 19, 2008	527356352 
Oct. 20, 2008	527394547 
Oct. 21, 2008	527441809 
Oct. 22, 2008	527482905 
Oct. 23, 2008	527526286 
Oct. 24, 2008	527615985 
Oct. 25, 2008	527750249 
Oct. 26, 2008	527822235 
Oct. 27, 2008	527847433 
Oct. 28, 2008	527878017 
Oct. 29, 2008	527909624 
Oct. 30, 2008	527942811 
Oct. 31, 2008	527992020 
Nov. 1, 2008	528133068 
Nov. 2, 2008	528213279 
Nov. 3, 2008	528241353 
Nov. 4, 2008	528268585 
Nov. 5, 2008	528291602 
Nov. 6, 2008	528315892 
Nov. 7, 2008	528376324 
Nov. 8, 2008	528476214 
Nov. 9, 2008	528535317 
Nov. 10, 2008	528567824 
Nov. 11, 2008	528607482 
Nov. 12, 2008	528622949 
Nov. 13, 2008	528640736 
Nov. 14, 2008	528781111 
Nov. 15, 2008	529010886 
Nov. 16, 2008	529143070 
Nov. 17, 2008	529186691 
Nov. 18, 2008	529235982 
Nov. 19, 2008	529281828 
Nov. 20, 2008	529325841 
Nov. 21, 2008	529436296 
Nov. 22, 2008	529600927 
Nov. 23, 2008	529696290 
Nov. 24, 2008	529733882 
Nov. 25, 2008	529783349 
Nov. 26, 2008	529852602 
Nov. 27, 2008	529915623 
Nov. 28, 2008	530051190 
Nov. 29, 2008	530190274 
Nov. 30, 2008	530258989 
Dec. 1, 2008	530280291 
Dec. 2, 2008	530303397 
Dec. 3, 2008	530327889 
Dec. 4, 2008	530353467 
Dec. 5, 2008	530406712 
Dec. 6, 2008	530487981 
Dec. 7, 2008	530540885 
Dec. 8, 2008	530559137 
Dec. 9, 2008	530576842 
Dec. 10, 2008	530594370 
Dec. 11, 2008	530611373 
Dec. 12, 2008	530642871 
Dec. 13, 2008	530696616 
Dec. 14, 2008	530723626 
Dec. 15, 2008	530732032 
Dec. 16, 2008	530741363 
Dec. 17, 2008	530750228 
Dec. 18, 2008	530759822 
Dec. 19, 2008	530774791 
Dec. 20, 2008	530796576 
Dec. 21, 2008	530811565 
Dec. 22, 2008	530822957 
Dec. 23, 2008	530833780 
Dec. 24, 2008	530839192 
Dec. 25, 2008	530846166 
Dec. 26, 2008	530864431 
Dec. 27, 2008	530885363 
Dec. 28, 2008	530896852 
Dec. 29, 2008	530907655 
Dec. 30, 2008	530917814 
Dec. 31, 2008	530924926 
Jan. 1, 2009	530936438 
Jan. 2, 2009	530960516 
Jan. 3, 2009	530986558 
Jan. 4, 2009	531001578 
Jan. 5, 2009	531006084 
Jan. 6, 2009	531010375 
Jan. 7, 2009	531014280 
Jan. 8, 2009	531018614 
Jan. 9, 2009	531021301 
Jan. 10, 2009	531026048 
Jan. 11, 2009	531026626 
Jan. 12, 2009	531027030 
Jan. 13, 2009	531027357 
Jan. 14, 2009	531027626 
Jan. 15, 2009	531027799 
Jan. 16, 2009	531029814 
Jan. 17, 2009	531036642 
Jan. 18, 2009	531037410 
Jan. 19, 2009	531037655 
Jan. 20, 2009	531038124 
Jan. 21, 2009	531038469 
Jan. 22, 2009	531039412 
Jan. 23, 2009	531233755 
Jan. 24, 2009	531531139 
Jan. 25, 2009	531706809 
Jan. 26, 2009	531757754 
Jan. 27, 2009	531813793 
Jan. 28, 2009	531867031 
Jan. 29, 2009	531919903 
Jan. 30, 2009	532042710 
Jan. 31, 2009	532286579 
Feb. 1, 2009	532356746 
Feb. 2, 2009	532388922 
Feb. 3, 2009	532419108 
Feb. 4, 2009	532448983 
Feb. 5, 2009	532478141 
Feb. 6, 2009	532566608 
Feb. 7, 2009	532735827 
Feb. 8, 2009	532831967 
Feb. 9, 2009	532852758 
Feb. 10, 2009	532874732 
Feb. 11, 2009	532895608 
Feb. 12, 2009	532916540 
Feb. 13, 2009	532941278 
Feb. 14, 2009	533009632 
Feb. 15, 2009	533044185 
Feb. 16, 2009	533062050 
Feb. 17, 2009	533070468 
Feb. 18, 2009	533078271 
Feb. 19, 2009	533090262 
Feb. 20, 2009	533115511 
Feb. 21, 2009	533164552 
Feb. 22, 2009	533184219 
Feb. 23, 2009	533192086 
Feb. 24, 2009	533197770 
Feb. 25, 2009	533204875 
Feb. 26, 2009	533213994 
Feb. 27, 2009	533237923 
Feb. 28, 2009	533292620 
Mar. 1, 2009	533316061 
Mar. 2, 2009	533323328 
Mar. 3, 2009	533330642 
Mar. 4, 2009	533337152 
Mar. 5, 2009	533345358 
